filename_key,more boring
G_GT_6_1527#19,5.710000038146973
G_GT_6_1527#20,2.809999942779541
G_GT_6_1527#21,8.609999656677246
G_GT_6_1527#22,5.769999980926514
G_GT_6_1527#23,7.369999885559082
G_GT_6_1527#24,1.8600000143051147
G_GT_6_1527#25,4.389999866485596
G_GT_6_1527#26,3.619999885559082
G_GT_6_1527#27,6.329999923706055
G_GT_6_1527#28,2.180000066757202
G_GT_6_1527#29,2.359999895095825
G_GT_6_1527#30,9.359999656677246
G_GT_6_1527#31,5.889999866485596
G_GT_6_1527#32,6.789999961853027
G_GT_6_1527#33,4.130000114440918
G_GT_6_1527#34,3.7200000286102295
G_GT_6_1527#35,5.25
G_GT_6_1527#36,7.199999809265137
G_GT_6_1527#37,1.3799999952316284
G_GT_6_1527#38,5.980000019073486
G_GT_6_1527#39,7.670000076293945
G_GT_6_1527#40,5.820000171661377
G_GT_6_1527#41,1.8200000524520874
G_GT_6_1527#42,5.190000057220459
G_GT_6_1527#43,4.369999885559082
G_GT_6_1527#44,6.760000228881836
G_GT_6_1527#45,3.9000000953674316
G_GT_6_1527#46,5.809999942779541
G_GT_6_1527#47,5.78000020980835
G_GT_6_1527#48,3.0
G_GT_6_1527#49,4.539999961853027
G_GT_6_1529#0,4.25
G_GT_6_1529#1,6.260000228881836
G_GT_6_1529#2,7.679999828338623
G_GT_6_1557#0,3.9100000858306885
G_GT_6_1564#0,3.380000114440918
G_GT_6_1564#1,8.699999809265137
G_GT_6_1564#2,6.590000152587891
G_GT_6_1564#3,3.4100000858306885
G_GT_6_1578#0,5.550000190734863
G_GT_6_1587#0,2.9200000762939453
G_GT_6_1587#1,4.679999828338623
G_GT_6_1587#2,7.760000228881836
G_GT_6_1587#3,4.010000228881836
G_GT_6_1587#4,4.849999904632568
G_GT_6_1587#5,2.0199999809265137
G_GT_6_1602#0,6.440000057220459
G_GT_6_1629#0,2.2899999618530273
G_GT_6_1629#1,2.309999942779541
G_GT_6_1629#2,4.320000171661377
G_GT_6_1640#0,1.3200000524520874
G_GT_6_1641#0,1.2999999523162842
G_GT_6_1641#1,2.4100000858306885
G_GT_6_1646#0,1.9800000190734863
G_GT_6_1649#0,1.0099999904632568
G_GT_6_1661#0,3.5
G_GT_6_1661#1,4.559999942779541
G_GT_6_1661#2,1.4500000476837158
G_GT_6_1665#0,5.679999828338623
G_GT_6_1676#0,3.5199999809265137
G_GT_6_1678#0,3.009999990463257
G_GT_6_1678#1,2.059999942779541
G_GT_6_1678#2,3.109999895095825
G_GT_6_1678#3,7.5
G_GT_6_1678#4,8.510000228881836
G_GT_6_1681#0,4.650000095367432
