filename_key,more beautiful
G_GT_6_1068#9,8.859999656677246
G_GT_6_1068#10,4.920000076293945
G_GT_6_1068#11,2.25
G_GT_6_1068#12,1.159999966621399
G_GT_6_1223#0,5.860000133514404
G_GT_6_1226#0,2.759999990463257
G_GT_6_1226#1,7.610000133514404
G_GT_6_1293#0,4.53000020980835
G_GT_6_1293#1,4.010000228881836
G_GT_6_1293#2,2.4200000762939453
G_GT_6_1293#3,4.139999866485596
G_GT_6_1293#4,2.4200000762939453
G_GT_6_1293#5,4.010000228881836
G_GT_6_1293#6,4.139999866485596
G_GT_6_1293#7,2.4200000762939453
G_GT_6_1293#8,4.010000228881836
G_GT_6_1293#9,4.139999866485596
G_GT_6_1294#0,5.579999923706055
G_GT_6_1294#1,8.680000305175781
G_GT_6_1294#2,1.8700000047683716
G_GT_6_1296#0,3.680000066757202
G_GT_6_1303#0,3.7100000381469727
G_GT_6_1303#1,1.6399999856948853
G_GT_6_1306#0,8.899999618530273
G_GT_6_1306#1,7.199999809265137
G_GT_6_1315#0,4.349999904632568
G_GT_6_1316#0,1.3700000047683716
G_GT_6_1316#1,2.4100000858306885
G_GT_6_1320#0,5.369999885559082
G_GT_6_1320#1,2.2899999618530273
G_GT_6_1340#0,1.2000000476837158
G_GT_6_1340#1,5.579999923706055
G_GT_6_1340#2,6.760000228881836
G_GT_6_1340#3,7.579999923706055
G_GT_6_1345#0,3.700000047683716
G_GT_6_1345#1,6.96999979019165
G_GT_6_1367#0,4.329999923706055
G_GT_6_1367#1,3.7899999618530273
G_GT_6_1367#2,4.340000152587891
G_GT_6_1367#3,4.889999866485596
G_GT_6_1375#0,4.590000152587891
G_GT_6_1375#1,2.5
G_GT_6_1376#0,2.9200000762939453
G_GT_6_1380#0,3.259999990463257
G_GT_6_1384#0,2.5899999141693115
G_GT_6_1384#1,1.8200000524520874
G_GT_6_1384#2,2.390000104904175
G_GT_6_1384#3,1.090000033378601
G_GT_6_1384#4,1.1100000143051147
G_GT_6_1393#0,5.920000076293945
G_GT_6_1394#0,3.299999952316284
G_GT_6_1394#1,6.21999979019165
G_GT_6_1407#0,1.7699999809265137
G_GT_6_1418#0,4.380000114440918
G_GT_6_1419#0,7.75
G_GT_6_1419#1,2.2200000286102295
G_GT_6_1419#2,6.289999961853027
G_GT_6_1421#0,3.509999990463257
G_GT_6_1421#1,4.690000057220459
G_GT_6_1421#2,0.8100000023841858
G_GT_6_1421#3,7.150000095367432
G_GT_6_1423#0,4.46999979019165
G_GT_6_1423#1,8.4399995803833
G_GT_6_1423#2,7.010000228881836
G_GT_6_1443#0,9.350000381469727
G_GT_6_1443#1,5.849999904632568
G_GT_6_1443#2,8.710000038146973
G_GT_6_1443#3,5.75
G_GT_6_1443#4,2.5899999141693115
G_GT_6_1443#5,2.569999933242798
G_GT_6_1443#6,2.809999942779541
G_GT_6_1443#7,3.190000057220459
G_GT_6_1443#8,3.190000057220459
G_GT_6_1443#9,4.880000114440918
G_GT_6_1443#10,4.670000076293945
G_GT_6_1443#11,7.829999923706055
G_GT_6_1443#12,1.5099999904632568
G_GT_6_1443#13,7.570000171661377
G_GT_6_1443#14,7.570000171661377
G_GT_6_1443#15,5.03000020980835
G_GT_6_1443#16,9.3100004196167
G_GT_6_1443#17,7.039999961853027
G_GT_6_1443#18,9.279999732971191
G_GT_6_1443#19,7.199999809265137
G_GT_6_1443#20,8.09000015258789
G_GT_6_1443#21,6.619999885559082
G_GT_6_1443#22,6.039999961853027
G_GT_6_1443#23,7.610000133514404
G_GT_6_1444#0,7.050000190734863
G_GT_6_1444#1,3.009999990463257
G_GT_6_1444#2,1.0399999618530273
G_GT_6_1444#3,2.559999942779541
G_GT_6_1458#0,6.519999980926514
G_GT_6_1458#1,4.53000020980835
G_GT_6_1458#2,5.110000133514404
G_GT_6_1458#3,2.509999990463257
G_GT_6_1458#4,5.949999809265137
G_GT_6_1458#5,6.769999980926514
G_GT_6_1458#6,1.350000023841858
G_GT_6_1458#7,4.460000038146973
G_GT_6_1459#0,4.670000076293945
G_GT_6_1459#1,2.140000104904175
G_GT_6_1463#0,5.0
G_GT_6_1464#0,6.449999809265137
G_GT_6_1464#1,3.8399999141693115
G_GT_6_1464#2,7.460000038146973
G_GT_6_1485#0,8.0
G_GT_6_1485#1,6.659999847412109
G_GT_6_1485#2,6.579999923706055
G_GT_6_1492#0,5.809999942779541
G_GT_6_1492#1,2.759999990463257
G_GT_6_1494#0,5.960000038146973
G_GT_6_1500#0,4.78000020980835
G_GT_6_1500#1,4.199999809265137
G_GT_6_1500#2,1.6100000143051147
G_GT_6_1502#0,9.609999656677246
G_GT_6_1502#1,2.559999942779541
G_GT_6_1502#2,4.960000038146973
G_GT_6_1502#3,4.289999961853027
G_GT_6_1505#0,3.6600000858306885
G_GT_6_1505#1,4.840000152587891
