topic,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03
120,0.0,0.0,0.009433962264150943,0.0,0.02830188679245283,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.009433962264150943,0.0660377358490566,0.0,0.009433962264150943,0.08490566037735849,0.0,0.0,0.0,0.009433962264150943,0.03773584905660377,0.0,0.0,0.0,0.5377358490566038,0.07547169811320754,0.0,0.009433962264150943,0.02830188679245283,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.009433962264150943
121,0.0,0.10084033613445378,0.06722689075630252,0.01680672268907563,0.04201680672268908,0.01680672268907563,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.01680672268907563,0.03361344537815126,0.04201680672268908,0.0,0.008403361344537815,0.008403361344537815,0.01680672268907563,0.03361344537815126,0.01680672268907563,0.0,0.0,0.03361344537815126,0.08403361344537816,0.01680672268907563,0.0,0.05042016806722689,0.008403361344537815,0.03361344537815126,0.06722689075630252,0.008403361344537815,0.0,0.008403361344537815,0.04201680672268908,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.03361344537815126,0.09243697478991597,0.0,0.025210084033613446,0.03361344537815126,0.0
122,0.0,0.009009009009009009,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.009009009009009009,0.0,0.0,0.0,0.009009009009009009,0.018018018018018018,0.0,0.036036036036036036,0.036036036036036036,0.05405405405405406,0.05405405405405406,0.09009009009009009,0.0990990990990991,0.02702702702702703,0.12612612612612611,0.06306306306306306,0.05405405405405406,0.036036036036036036,0.018018018018018018,0.0,0.0,0.009009009009009009,0.02702702702702703,0.009009009009009009,0.018018018018018018,0.0,0.0,0.0,0.018018018018018018,0.0,0.009009009009009009,0.04504504504504504,0.08108108108108109,0.018018018018018018,0.0,0.0
123,0.0,0.05333333333333334,0.05333333333333334,0.06,0.06,0.04,0.04,0.006666666666666667,0.006666666666666667,0.04,0.013333333333333334,0.02,0.08666666666666667,0.04,0.013333333333333334,0.05333333333333334,0.03333333333333333,0.06666666666666667,0.0,0.006666666666666667,0.006666666666666667,0.0,0.006666666666666667,0.013333333333333334,0.05333333333333334,0.04,0.006666666666666667,0.013333333333333334,0.006666666666666667,0.05333333333333334,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.07333333333333333,0.006666666666666667,0.0
124,0.008849557522123894,0.0,0.23893805309734514,0.017699115044247787,0.008849557522123894,0.02654867256637168,0.0,0.035398230088495575,0.05309734513274336,0.0,0.035398230088495575,0.0,0.02654867256637168,0.0,0.12389380530973451,0.10619469026548672,0.008849557522123894,0.02654867256637168,0.0,0.05309734513274336,0.017699115044247787,0.0,0.02654867256637168,0.0,0.0,0.0,0.05309734513274336,0.02654867256637168,0.0,0.0,0.0,0.0,0.008849557522123894,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04424778761061947,0.035398230088495575,0.008849557522123894
125,0.05185185185185185,0.022222222222222223,0.05185185185185185,0.06666666666666667,0.007407407407407408,0.0,0.022222222222222223,0.044444444444444446,0.0,0.0,0.007407407407407408,0.0,0.007407407407407408,0.0,0.014814814814814815,0.1037037037037037,0.0,0.05185185185185185,0.014814814814814815,0.022222222222222223,0.007407407407407408,0.022222222222222223,0.007407407407407408,0.007407407407407408,0.044444444444444446,0.0,0.022222222222222223,0.18518518518518517,0.07407407407407407,0.014814814814814815,0.0,0.0,0.0,0.044444444444444446,0.014814814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
126,0.0,0.03333333333333333,0.02,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.04666666666666667,0.013333333333333334,0.006666666666666667,0.02,0.12666666666666668,0.06,0.006666666666666667,0.06666666666666667,0.02666666666666667,0.04,0.02,0.013333333333333334,0.006666666666666667,0.05333333333333334,0.013333333333333334,0.12666666666666668,0.08666666666666667,0.0,0.006666666666666667,0.02666666666666667,0.006666666666666667,0.013333333333333334,0.013333333333333334,0.0,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,0.06,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,0.013333333333333334
127,0.015625,0.0078125,0.015625,0.0,0.0,0.015625,0.0,0.0078125,0.0,0.015625,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.015625,0.0078125,0.0234375,0.0078125,0.0078125,0.0,0.0,0.015625,0.765625,0.0078125,0.0,0.0,0.0,0.0,0.0078125,0.0,0.0078125,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375,0.0,0.0078125,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.8888888888888888,0.010101010101010102,0.0,0.020202020202020204,0.0,0.0,0.0,0.010101010101010102,0.0,0.010101010101010102,0.030303030303030304,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.022388059701492536,0.007462686567164179,0.014925373134328358,0.022388059701492536,0.029850746268656716,0.007462686567164179,0.007462686567164179,0.0,0.007462686567164179,0.0,0.0,0.014925373134328358,0.0,0.014925373134328358,0.6343283582089553,0.022388059701492536,0.007462686567164179,0.04477611940298507,0.0,0.007462686567164179,0.007462686567164179,0.022388059701492536,0.0,0.0,0.007462686567164179,0.007462686567164179,0.014925373134328358,0.007462686567164179,0.0,0.0,0.0,0.007462686567164179,0.007462686567164179,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.022388059701492536,0.0,0.007462686567164179
130,0.0,0.0,0.05,0.008333333333333333,0.03333333333333333,0.025,0.008333333333333333,0.11666666666666667,0.0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.016666666666666666,0.03333333333333333,0.025,0.016666666666666666,0.0,0.125,0.05,0.041666666666666664,0.0,0.016666666666666666,0.05,0.0,0.0,0.008333333333333333,0.008333333333333333,0.025,0.008333333333333333,0.03333333333333333,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.20833333333333334,0.008333333333333333,0.0,0.008333333333333333
131,0.0,0.015037593984962405,0.022556390977443608,0.015037593984962405,0.045112781954887216,0.007518796992481203,0.007518796992481203,0.007518796992481203,0.022556390977443608,0.06015037593984962,0.09022556390977443,0.0,0.007518796992481203,0.015037593984962405,0.007518796992481203,0.0,0.03759398496240601,0.015037593984962405,0.03759398496240601,0.15037593984962405,0.0,0.07518796992481203,0.03007518796992481,0.045112781954887216,0.0,0.0,0.015037593984962405,0.007518796992481203,0.06015037593984962,0.0,0.007518796992481203,0.015037593984962405,0.0,0.08270676691729323,0.03759398496240601,0.015037593984962405,0.0,0.0,0.0,0.0,0.022556390977443608,0.0,0.0,0.0,0.022556390977443608,0.0
132,0.009433962264150943,0.02830188679245283,0.0,0.03773584905660377,0.018867924528301886,0.02830188679245283,0.0660377358490566,0.03773584905660377,0.05660377358490566,0.018867924528301886,0.0,0.0,0.0,0.009433962264150943,0.0,0.009433962264150943,0.0,0.02830188679245283,0.018867924528301886,0.009433962264150943,0.018867924528301886,0.0660377358490566,0.009433962264150943,0.018867924528301886,0.0,0.0,0.0,0.07547169811320754,0.009433962264150943,0.02830188679245283,0.10377358490566038,0.0,0.04716981132075472,0.04716981132075472,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0660377358490566,0.11320754716981132,0.0
133,0.0,0.03278688524590164,0.00819672131147541,0.0,0.040983606557377046,0.00819672131147541,0.00819672131147541,0.0,0.0,0.04918032786885246,0.09016393442622951,0.03278688524590164,0.040983606557377046,0.040983606557377046,0.20491803278688525,0.0,0.040983606557377046,0.0,0.02459016393442623,0.0,0.0,0.03278688524590164,0.0,0.0,0.03278688524590164,0.05737704918032787,0.0,0.0,0.00819672131147541,0.00819672131147541,0.06557377049180328,0.00819672131147541,0.00819672131147541,0.0,0.04918032786885246,0.0,0.02459016393442623,0.0,0.00819672131147541,0.0,0.0,0.02459016393442623,0.00819672131147541,0.040983606557377046,0.0,0.0
134,0.012048192771084338,0.024096385542168676,0.03614457831325301,0.006024096385542169,0.04216867469879518,0.0,0.03614457831325301,0.012048192771084338,0.012048192771084338,0.006024096385542169,0.030120481927710843,0.0,0.0,0.012048192771084338,0.012048192771084338,0.030120481927710843,0.012048192771084338,0.030120481927710843,0.012048192771084338,0.030120481927710843,0.018072289156626505,0.09036144578313253,0.05421686746987952,0.060240963855421686,0.006024096385542169,0.03614457831325301,0.13253012048192772,0.0,0.006024096385542169,0.0,0.08433734939759036,0.018072289156626505,0.006024096385542169,0.012048192771084338,0.03614457831325301,0.006024096385542169,0.0,0.0,0.0,0.0,0.0,0.006024096385542169,0.006024096385542169,0.018072289156626505,0.03614457831325301,0.012048192771084338
135,0.0,0.014598540145985401,0.0948905109489051,0.0072992700729927005,0.0,0.0072992700729927005,0.0,0.0,0.014598540145985401,0.0072992700729927005,0.058394160583941604,0.014598540145985401,0.0072992700729927005,0.029197080291970802,0.014598540145985401,0.0072992700729927005,0.043795620437956206,0.0072992700729927005,0.0072992700729927005,0.0072992700729927005,0.0072992700729927005,0.1386861313868613,0.0072992700729927005,0.27007299270072993,0.0072992700729927005,0.10948905109489052,0.014598540145985401,0.0072992700729927005,0.014598540145985401,0.0072992700729927005,0.0,0.0072992700729927005,0.0072992700729927005,0.014598540145985401,0.0072992700729927005,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.021897810218978103,0.0072992700729927005,0.0,0.0
136,0.0,0.0044444444444444444,0.022222222222222223,0.04,0.04,0.03111111111111111,0.0044444444444444444,0.017777777777777778,0.017777777777777778,0.02666666666666667,0.044444444444444446,0.02666666666666667,0.013333333333333334,0.013333333333333334,0.0044444444444444444,0.04,0.05333333333333334,0.044444444444444446,0.008888888888888889,0.017777777777777778,0.02666666666666667,0.03111111111111111,0.035555555555555556,0.02666666666666667,0.017777777777777778,0.0044444444444444444,0.03111111111111111,0.03111111111111111,0.022222222222222223,0.017777777777777778,0.044444444444444446,0.022222222222222223,0.035555555555555556,0.02666666666666667,0.05333333333333334,0.02666666666666667,0.0,0.013333333333333334,0.0,0.0,0.0044444444444444444,0.008888888888888889,0.0044444444444444444,0.017777777777777778,0.017777777777777778,0.008888888888888889
137,0.052083333333333336,0.010416666666666666,0.0,0.010416666666666666,0.010416666666666666,0.03125,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,0.13541666666666666,0.0,0.03125,0.0,0.0,0.020833333333333332,0.03125,0.020833333333333332,0.0,0.010416666666666666,0.0625,0.03125,0.08333333333333333,0.03125,0.03125,0.0,0.0,0.010416666666666666,0.020833333333333332,0.0,0.010416666666666666,0.03125,0.0,0.03125,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.010416666666666666,0.13541666666666666,0.08333333333333333,0.0,0.0
138,0.0,0.02040816326530612,0.061224489795918366,0.05102040816326531,0.0,0.01020408163265306,0.0,0.04081632653061224,0.030612244897959183,0.0,0.05102040816326531,0.02040816326530612,0.0,0.0,0.01020408163265306,0.01020408163265306,0.02040816326530612,0.0,0.01020408163265306,0.01020408163265306,0.02040816326530612,0.02040816326530612,0.030612244897959183,0.09183673469387756,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.030612244897959183,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.09183673469387756,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.08163265306122448,0.05102040816326531,0.02040816326530612,0.0,0.08163265306122448
139,0.0,0.0,0.0,0.0,0.0,0.0,0.07920792079207921,0.0,0.039603960396039604,0.0,0.0,0.019801980198019802,0.0,0.0,0.019801980198019802,0.6435643564356436,0.0594059405940594,0.009900990099009901,0.009900990099009901,0.0,0.0,0.0,0.019801980198019802,0.0,0.009900990099009901,0.0,0.0,0.0,0.009900990099009901,0.0,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.019801980198019802,0.009900990099009901,0.009900990099009901,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.021505376344086023,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.010752688172043012,0.0967741935483871,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741935483870968,0.0,0.0,0.0
141,0.0,0.049019607843137254,0.0,0.0,0.0,0.049019607843137254,0.06862745098039216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24509803921568626,0.0,0.0,0.0,0.00980392156862745,0.0,0.0,0.00980392156862745,0.0,0.18627450980392157,0.049019607843137254,0.06862745098039216,0.0,0.00980392156862745,0.0,0.0,0.049019607843137254,0.00980392156862745,0.0196078431372549,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0196078431372549,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.9464285714285714,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
